web_scraper_order,web_scraper_start_url,autres_animaux,nom,prix,adresse,image
"1771238340-944","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-3169645","Couple dinde","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-4506000"
"1771238343-945","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/profil/178d1cd8-8e87-4aee-92eb-477edd3df2b8"
"1771238343-946","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/profil/178d1cd8-8e87-4aee-92eb-477edd3df2b8"
"1771238343-947","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-4701407"
"1771238343-948","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-4208226"
"1771238343-949","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648"
"1771238343-950","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-3607957"
"1771238343-951","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-5321576"
"1771238343-952","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-de-chair-4957482"
"1771238343-953","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880858"
"1771238343-954","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880849"
"1771238343-955","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4962446"
"1771238343-956","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-5182728"
"1771238343-957","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3797181"
"1771238343-958","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-et-ufs-de-caille-5514762"
"1771238345-959","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/profil/fbe6d56e-3bb8-4e81-837b-2cc83f1b0449"
"1771238345-960","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/profil/fbe6d56e-3bb8-4e81-837b-2cc83f1b0449"
"1771238345-961","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679"
"1771238345-962","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/jeune-cheval-3526170"
"1771238345-963","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3515231"
"1771238345-964","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3053064"
"1771238345-965","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3012715"
"1771238345-966","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-5300026"
"1771238345-967","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-4092862"
"1771238345-968","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-4029054"
"1771238345-969","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-1421206"
"1771238345-970","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-1421196"
"1771238345-971","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3569117"
"1771238348-972","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/14350da5-f7ec-4c33-a96e-96f1f80aa1c1"
"1771238348-973","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/14350da5-f7ec-4c33-a96e-96f1f80aa1c1"
"1771238348-974","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-5499869"
"1771238348-975","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/poussins-doies-3569402"
"1771238348-976","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3496368"
"1771238348-977","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-guineen-3316816"
"1771238348-978","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-gardien-3316810"
"1771238348-979","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011"
"1771238348-980","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006"
"1771238348-981","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-adulte-3025291"
"1771238348-982","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-2275120"
"1771238348-983","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-5520138"
"1771238348-984","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-1428089"
"1771238348-985","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739"
"1771238351-986","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/14350da5-f7ec-4c33-a96e-96f1f80aa1c1"
"1771238351-987","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/14350da5-f7ec-4c33-a96e-96f1f80aa1c1"
"1771238351-988","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-5499869"
"1771238351-989","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/poussins-doies-3569402"
"1771238351-990","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3496368"
"1771238351-991","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-guineen-3316816"
"1771238351-992","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-gardien-3316810"
"1771238351-993","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011"
"1771238351-994","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006"
"1771238351-995","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-adulte-3025291"
"1771238351-996","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-2275120"
"1771238351-997","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-5520138"
"1771238351-998","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-1428089"
"1771238351-999","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oie","40 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739"
"1771238354-1000","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/profil/ead90ba3-5036-41ec-b4ca-29c7178b2a1f"
"1771238354-1001","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/profil/ead90ba3-5036-41ec-b4ca-29c7178b2a1f"
"1771238354-1002","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-perruches-ondulees-5560070"
"1771238354-1003","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-perruches-ondulees-5138284"
"1771238354-1004","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-5103176"
"1771238354-1005","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4331659"
"1771238354-1006","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-3243586"
"1771238354-1007","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371"
"1771238354-1008","https://sn.coinafrique.com/categorie/autres-animaux?page=5","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perroquets perruches ondulées","25 000 CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-2296024"
