web_scraper_order,web_scraper_start_url,chiens,nom,prix,adresse,adress,image
"1771239295-7459","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5439144"
"1771239295-7460","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5425744"
"1771239295-7461","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5376933"
"1771239295-7462","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5222675"
"1771239295-7463","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005"
"1771239295-7464","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4653887"
"1771239295-7465","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3018685"
"1771239295-7466","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5751732"
"1771239295-7467","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5016564"
"1771239295-7468","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4670652"
"1771239295-7469","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3169152"
"1771239295-7470","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger allemand","150 000 CFA","Thies, Sénégal","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2864271"
"1771239299-7471","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/profil/f8f5b337-dc51-4b48-a978-7cc391478356"
"1771239299-7472","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/profil/f8f5b337-dc51-4b48-a978-7cc391478356"
"1771239299-7473","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967"
"1771239299-7474","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-siberien-4063809"
"1771239299-7475","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/couple-chiots-husky-siberien-pure-race-2733234"
"1771239299-7476","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-husky-5671564"
"1771239299-7477","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-dog-argentin-cane-corso-1477206"
"1771239299-7478","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5708534"
"1771239299-7479","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-siberien-vaccine-5560240"
"1771239299-7480","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-siberien-2647792"
"1771239299-7481","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-hight-quality-husky-siberien-1568103"
"1771239299-7482","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4852383"
"1771239303-7483","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Thies, Sénégal","Diamniadio, Sénégal","https://sn.coinafrique.com/profil/7cb7383f-dc78-4227-a10b-a73e1909dc70"
"1771239303-7484","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Thies, Sénégal","Diamniadio, Sénégal","https://sn.coinafrique.com/profil/7cb7383f-dc78-4227-a10b-a73e1909dc70"
"1771239303-7485","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Thies, Sénégal","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129"
"1771239303-7486","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Thies, Sénégal","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979"
"1771239303-7487","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Thies, Sénégal","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4920593"
"1771239303-7488","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Thies, Sénégal","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rott-4532830"
"1771239313-7489","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/profil/261e7067-413d-4801-af76-6cb5aa91e0a9"
"1771239313-7490","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/profil/261e7067-413d-4801-af76-6cb5aa91e0a9"
"1771239313-7491","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5352744"
"1771239313-7492","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105"
"1771239313-7493","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4125859"
"1771239313-7494","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3910219"
"1771239313-7495","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3865651"
"1771239313-7496","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3542781"
"1771239313-7497","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5735854"
"1771239313-7498","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5492262"
"1771239313-7499","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4578293"
"1771239313-7500","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2541838"
"1771239313-7501","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4679501"
"1771239313-7502","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiots Berger Allemand","175 000 CFA","Thies, Sénégal","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3035100"
"1771239317-7503","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiots Bichons Havanais","130 000 CFA","Thies, Sénégal","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/profil/198076fd-b903-4e14-81f2-13d8ba29be71"
"1771239317-7504","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiots Bichons Havanais","130 000 CFA","Thies, Sénégal","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/profil/198076fd-b903-4e14-81f2-13d8ba29be71"
"1771239317-7505","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiots Bichons Havanais","130 000 CFA","Thies, Sénégal","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-havanais-5498808"
"1771239317-7506","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiots Bichons Havanais","130 000 CFA","Thies, Sénégal","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-havanais-5326499"
"1771239317-7507","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiots Bichons Havanais","130 000 CFA","Thies, Sénégal","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-havanais-5272964"
"1771239317-7508","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiots Bichons Havanais","130 000 CFA","Thies, Sénégal","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916"
"1771239321-7509","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/profil/6d582306-4b88-4775-b144-94dc80077ad8"
"1771239321-7510","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/profil/6d582306-4b88-4775-b144-94dc80077ad8"
"1771239321-7511","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979"
"1771239321-7512","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4920593"
"1771239321-7513","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rott-4532830"
"1771239321-7514","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129"
"1771239325-7515","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot malinois","250 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/profil/6d582306-4b88-4775-b144-94dc80077ad8"
"1771239325-7516","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot malinois","250 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/profil/6d582306-4b88-4775-b144-94dc80077ad8"
"1771239325-7517","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot malinois","250 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5690476"
"1771239325-7518","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot malinois","250 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5491012"
"1771239325-7519","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot malinois","250 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-de-parents-importes-de-bordeaux-france-5455656"
"1771239325-7520","https://sn.coinafrique.com/categorie/chiens?page=2","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot malinois","250 CFA","Thies, Sénégal","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981"
